"","qID","sID","final_choice","tNo","cID","rating","terminate"
"796",1,167,1,1,4,2,0
"797",1,167,1,2,4,2,0
"798",1,167,1,3,4,2,0
"799",1,167,1,4,2,-2,0
"800",1,167,1,5,5,2,1
"801",1,168,1,1,4,3,0
"802",1,168,1,2,2,-1,0
"803",1,168,1,3,5,1,0
"804",1,168,1,4,4,3,0
"805",1,168,1,5,2,-2,0
"806",1,168,1,6,4,2,0
"807",1,168,1,7,4,3,1
"808",1,169,0,1,2,-3,0
"809",1,169,0,2,2,-2,0
"810",1,169,0,3,4,2,0
"811",1,169,0,4,4,2,0
"812",1,169,0,5,2,-3,-1
"813",1,170,1,1,4,2,0
"814",1,170,1,2,4,2,0
"815",1,170,1,3,4,2,0
"816",1,170,1,4,4,2,0
"817",1,170,1,5,4,2,0
"818",1,170,1,6,1,-2,1
"819",1,171,1,1,3,0,0
"820",1,171,1,2,5,2,0
"821",1,171,1,3,2,-2,0
"822",1,171,1,4,4,2,0
"823",1,171,1,5,2,-2,0
"824",1,171,1,6,5,2,0
"825",1,171,1,7,5,2,0
"826",1,171,1,8,4,1,1
"827",1,172,0,1,4,3,0
"828",1,172,0,2,4,3,0
"829",1,172,0,3,4,2,0
"830",1,172,0,4,4,1,0
"831",1,172,0,5,4,3,-1
"832",1,173,1,1,2,-3,0
"833",1,173,1,2,4,2,0
"834",1,173,1,3,4,2,0
"835",1,173,1,4,4,2,1
"836",1,174,0,1,3,0,0
"837",1,174,0,2,5,2,0
"838",1,174,0,3,4,1,0
"839",1,174,0,4,3,0,0
"840",1,174,0,5,1,-2,0
"841",1,174,0,6,2,-1,0
"842",1,174,0,7,3,0,0
"843",1,174,0,8,2,-2,0
"844",1,174,0,9,3,0,0
"845",1,174,0,10,1,-1,-1
"846",1,175,0,1,1,-2,0
"847",1,175,0,2,2,-2,0
"848",1,175,0,3,2,-1,-1
"849",1,176,0,1,5,3,0
"850",1,176,0,2,4,3,0
"851",1,176,0,3,4,3,0
"852",1,176,0,4,5,3,-1
"853",1,177,1,1,5,3,1
"854",1,178,0,1,1,-3,0
"855",1,178,0,2,1,-2,0
"856",1,178,0,3,1,-3,-1
"857",1,179,0,1,5,2,0
"858",1,179,0,2,4,1,0
"859",1,179,0,3,4,3,0
"860",1,179,0,4,4,3,0
"861",1,179,0,5,4,3,0
"862",1,179,0,6,3,0,0
"863",1,179,0,7,4,1,-1
"864",1,180,0,1,2,-3,0
"865",1,180,0,2,2,-3,0
"866",1,180,0,3,4,2,0
"867",1,180,0,4,4,1,-1
"868",1,181,0,1,4,1,0
"869",1,181,0,2,4,2,0
"870",1,181,0,3,2,-2,0
"871",1,181,0,4,2,-2,-1
"872",1,182,0,1,3,0,0
"873",1,182,0,2,5,1,0
"874",1,182,0,3,1,-3,-1
"875",1,183,1,1,4,2,0
"876",1,183,1,2,2,-2,0
"877",1,183,1,3,4,1,0
"878",1,183,1,4,4,3,0
"879",1,183,1,5,2,-2,0
"880",1,183,1,6,4,1,0
"881",1,183,1,7,4,1,1
"882",1,184,0,1,2,-3,0
"883",1,184,0,2,2,-3,0
"884",1,184,0,3,2,-3,-1
"885",1,185,1,1,4,3,0
"886",1,185,1,2,5,2,0
"887",1,185,1,3,4,3,0
"888",1,185,1,4,4,2,0
"889",1,185,1,5,4,2,0
"890",1,185,1,6,5,3,0
"891",1,185,1,7,4,2,1
"892",1,186,0,1,2,-3,0
"893",1,186,0,2,2,-3,0
"894",1,186,0,3,4,1,0
"895",1,186,0,4,2,-3,-1
"896",1,187,1,1,4,3,0
"897",1,187,1,2,4,2,0
"898",1,187,1,3,4,3,0
"899",1,187,1,4,4,2,0
"900",1,187,1,5,5,1,0
"901",1,187,1,6,5,1,1
"902",1,188,0,1,2,-3,0
"903",1,188,0,2,4,2,0
"904",1,188,0,3,2,-2,0
"905",1,188,0,4,5,1,0
"906",1,188,0,5,4,2,0
"907",1,188,0,6,3,0,0
"908",1,188,0,7,1,-2,0
"909",1,188,0,8,2,-2,-1
"910",1,189,1,1,5,3,0
"911",1,189,1,2,4,2,0
"912",1,189,1,3,5,3,1
"913",1,190,0,1,1,-3,0
"914",1,190,0,2,1,-2,0
"915",1,190,0,3,1,-2,-1
"916",1,191,1,1,4,3,1
"917",1,192,0,1,4,3,0
"918",1,192,0,2,2,-3,0
"919",1,192,0,3,4,3,0
"920",1,192,0,4,4,3,-1
"921",1,193,0,1,4,1,0
"922",1,193,0,2,2,-3,-1
"923",1,194,0,1,5,3,0
"924",1,194,0,2,1,-3,0
"925",1,194,0,3,4,3,0
"926",1,194,0,4,5,3,0
"927",1,194,0,5,5,3,-1
"928",1,195,1,1,4,1,0
"929",1,195,1,2,4,2,0
"930",1,195,1,3,4,3,0
"931",1,195,1,4,4,3,1
"932",1,196,1,1,4,3,0
"933",1,196,1,2,5,3,1
"934",1,197,0,1,4,3,-1
"935",1,198,1,1,4,3,0
"936",1,198,1,2,4,3,0
"937",1,198,1,3,4,3,1
"938",1,199,0,1,2,-3,-1
"939",1,200,0,1,1,-2,0
"940",1,200,0,2,2,-3,0
"941",1,200,0,3,2,-1,0
"942",1,200,0,4,3,0,-1
"943",1,201,0,1,1,-2,0
"944",1,201,0,2,2,-2,0
"945",1,201,0,3,2,-2,0
"946",1,201,0,4,2,-2,-1
"947",1,202,1,1,4,3,0
"948",1,202,1,2,5,3,0
"949",1,202,1,3,5,3,0
"950",1,202,1,4,2,-2,0
"951",1,202,1,5,4,3,1
"952",1,203,1,1,4,3,0
"953",1,203,1,2,4,3,0
"954",1,203,1,3,4,3,0
"955",1,203,1,4,5,1,0
"956",1,203,1,5,4,3,1
"957",1,204,0,1,1,-3,0
"958",1,204,0,2,1,-3,0
"959",1,204,0,3,1,-2,0
"960",1,204,0,4,1,-3,0
"961",1,204,0,5,1,-3,0
"962",1,204,0,6,2,-3,0
"963",1,204,0,7,2,-2,-1
"964",1,205,1,1,1,-2,0
"965",1,205,1,2,4,2,0
"966",1,205,1,3,4,2,0
"967",1,205,1,4,5,2,0
"968",1,205,1,5,4,2,1
"969",1,206,1,1,4,2,0
"970",1,206,1,2,3,0,0
"971",1,206,1,3,2,-1,0
"972",1,206,1,4,2,-2,1
"973",1,207,1,1,5,3,0
"974",1,207,1,2,5,2,0
"975",1,207,1,3,4,2,0
"976",1,207,1,4,5,3,0
"977",1,207,1,5,5,2,0
"978",1,207,1,6,4,3,0
"979",1,207,1,7,3,0,0
"980",1,207,1,8,4,1,0
"981",1,207,1,9,4,2,1
"982",1,208,0,1,1,-3,0
"983",1,208,0,2,2,-2,0
"984",1,208,0,3,2,-3,0
"985",1,208,0,4,2,-2,0
"986",1,208,0,5,1,-1,0
"987",1,208,0,6,1,-2,0
"988",1,208,0,7,2,-2,0
"989",1,208,0,8,2,-3,0
"990",1,208,0,9,1,-3,0
"991",1,208,0,10,1,-3,-1
"992",1,209,1,1,4,3,0
"993",1,209,1,2,1,-2,0
"994",1,209,1,3,4,3,1
"995",1,210,1,1,4,3,0
"996",1,210,1,2,5,3,1
"997",1,211,0,1,4,1,0
"998",1,211,0,2,2,-2,-1
"999",1,212,0,1,2,-2,0
"1000",1,212,0,2,1,-2,0
"1001",1,212,0,3,5,1,0
"1002",1,212,0,4,4,1,0
"1003",1,212,0,5,1,-2,-1
"1004",1,213,1,1,4,3,0
"1005",1,213,1,2,4,3,0
"1006",1,213,1,3,4,3,0
"1007",1,213,1,4,4,3,1
"1008",1,214,1,1,4,3,0
"1009",1,214,1,2,4,3,0
"1010",1,214,1,3,5,3,0
"1011",1,214,1,4,4,3,0
"1012",1,214,1,5,4,3,1
"1013",1,215,1,1,5,3,0
"1014",1,215,1,2,4,3,0
"1015",1,215,1,3,5,3,1
"1016",1,216,1,1,4,3,0
"1017",1,216,1,2,4,3,0
"1018",1,216,1,3,4,3,0
"1019",1,216,1,4,2,-2,1
"1020",1,217,0,1,3,0,0
"1021",1,217,0,2,4,1,0
"1022",1,217,0,3,5,2,0
"1023",1,217,0,4,4,1,0
"1024",1,217,0,5,2,-3,-1
"1025",1,218,0,1,2,-3,0
"1026",1,218,0,2,1,-2,0
"1027",1,218,0,3,4,2,0
"1028",1,218,0,4,1,-3,0
"1029",1,218,0,5,3,0,0
"1030",1,218,0,6,2,-3,0
"1031",1,218,0,7,1,-3,-1
"1032",1,219,1,1,4,3,0
"1033",1,219,1,2,5,1,0
"1034",1,219,1,3,3,0,0
"1035",1,219,1,4,4,2,0
"1036",1,219,1,5,4,3,1
"1037",1,220,1,1,4,2,0
"1038",1,220,1,2,4,1,0
"1039",1,220,1,3,4,2,0
"1040",1,220,1,4,4,2,0
"1041",1,220,1,5,5,1,0
"1042",1,220,1,6,4,2,1
"1043",1,221,0,1,2,-3,0
"1044",1,221,0,2,1,-3,0
"1045",1,221,0,3,4,3,0
"1046",1,221,0,4,5,3,-1
"1047",1,222,0,1,2,-3,0
"1048",1,222,0,2,2,-3,0
"1049",1,222,0,3,3,0,0
"1050",1,222,0,4,2,-3,-1
"1051",1,223,0,1,4,3,0
"1052",1,223,0,2,5,3,0
"1053",1,223,0,3,4,2,0
"1054",1,223,0,4,4,3,-1
"1055",1,224,0,1,1,-3,0
"1056",1,224,0,2,2,-3,-1
"1057",1,225,1,1,5,3,0
"1058",1,225,1,2,4,3,0
"1059",1,225,1,3,4,3,1
"1060",1,226,1,1,4,2,0
"1061",1,226,1,2,2,-1,0
"1062",1,226,1,3,4,3,1
"1063",1,227,0,1,2,-3,0
"1064",1,227,0,2,2,-3,0
"1065",1,227,0,3,2,-3,-1
"1066",1,228,0,1,4,3,0
"1067",1,228,0,2,5,3,0
"1068",1,228,0,3,5,3,-1
"1069",1,229,0,1,5,3,0
"1070",1,229,0,2,5,3,0
"1071",1,229,0,3,1,-3,0
"1072",1,229,0,4,2,-2,-1
"1073",1,230,0,1,2,-3,0
"1074",1,230,0,2,2,-3,0
"1075",1,230,0,3,2,-3,0
"1076",1,230,0,4,2,-3,0
"1077",1,230,0,5,2,-3,0
"1078",1,230,0,6,2,-3,0
"1079",1,230,0,7,1,-3,0
"1080",1,230,0,8,2,-3,0
"1081",1,230,0,9,2,-3,-1
"1082",1,231,1,1,3,0,0
"1083",1,231,1,2,3,0,0
"1084",1,231,1,3,5,3,0
"1085",1,231,1,4,5,3,0
"1086",1,231,1,5,4,3,0
"1087",1,231,1,6,5,3,0
"1088",1,231,1,7,1,-3,1
"1089",1,232,0,1,4,2,0
"1090",1,232,0,2,4,2,0
"1091",1,232,0,3,2,-3,0
"1092",1,232,0,4,1,-3,0
"1093",1,232,0,5,1,-3,-1
"1094",1,233,1,1,3,0,0
"1095",1,233,1,2,3,0,0
"1096",1,233,1,3,4,3,0
"1097",1,233,1,4,4,1,0
"1098",1,233,1,5,4,1,0
"1099",1,233,1,6,3,0,1
"1100",1,234,1,1,4,3,0
"1101",1,234,1,2,2,-2,0
"1102",1,234,1,3,3,0,0
"1103",1,234,1,4,4,3,1
"1104",1,235,0,1,5,3,0
"1105",1,235,0,2,5,2,0
"1106",1,235,0,3,4,3,0
"1107",1,235,0,4,5,3,0
"1108",1,235,0,5,1,-3,-1
"1109",1,236,1,1,4,3,0
"1110",1,236,1,2,4,2,0
"1111",1,236,1,3,4,3,1
"1112",1,237,1,1,4,3,0
"1113",1,237,1,2,4,3,0
"1114",1,237,1,3,3,0,0
"1115",1,237,1,4,3,0,0
"1116",1,237,1,5,4,1,0
"1117",1,237,1,6,3,0,1
"1118",1,238,0,1,4,1,0
"1119",1,238,0,2,4,3,0
"1120",1,238,0,3,1,-2,0
"1121",1,238,0,4,1,-3,0
"1122",1,238,0,5,2,-3,0
"1123",1,238,0,6,4,1,0
"1124",1,238,0,7,4,1,0
"1125",1,238,0,8,3,0,0
"1126",1,238,0,9,2,-2,0
"1127",1,238,0,10,2,-2,-1
"1128",1,239,0,1,2,-2,0
"1129",1,239,0,2,4,2,0
"1130",1,239,0,3,4,3,-1
"1131",1,240,0,1,4,3,0
"1132",1,240,0,2,4,3,0
"1133",1,240,0,3,4,3,0
"1134",1,240,0,4,1,-3,0
"1135",1,240,0,5,2,-1,0
"1136",1,240,0,6,2,-3,0
"1137",1,240,0,7,5,3,0
"1138",1,240,0,8,3,0,-1
"1139",1,241,1,1,5,2,0
"1140",1,241,1,2,5,3,0
"1141",1,241,1,3,1,-2,0
"1142",1,241,1,4,2,-3,0
"1143",1,241,1,5,4,2,1
"1144",2,1,0,1,5,3,0
"1145",2,1,0,2,2,-1,0
"1146",2,1,0,3,1,-2,0
"1147",2,1,0,4,2,-3,0
"1148",2,1,0,5,1,-3,-1
"1149",2,2,1,1,2,-3,0
"1150",2,2,1,2,5,3,0
"1151",2,2,1,3,4,2,0
"1152",2,2,1,4,4,2,0
"1153",2,2,1,5,5,3,0
"1154",2,2,1,6,5,3,0
"1155",2,2,1,7,5,3,1
"1156",2,3,1,1,3,0,0
"1157",2,3,1,2,4,1,0
"1158",2,3,1,3,4,2,0
"1159",2,3,1,4,1,-2,0
"1160",2,3,1,5,5,2,0
"1161",2,3,1,6,5,3,0
"1162",2,3,1,7,4,3,1
"1163",2,4,1,1,2,-1,0
"1164",2,4,1,2,5,1,0
"1165",2,4,1,3,4,2,1
"1166",2,5,0,1,2,-3,0
"1167",2,5,0,2,1,-3,0
"1168",2,5,0,3,1,-2,-1
"1169",2,6,0,1,2,-3,0
"1170",2,6,0,2,2,-3,0
"1171",2,6,0,3,1,-3,-1
"1172",2,7,1,1,3,0,0
"1173",2,7,1,2,4,1,0
"1174",2,7,1,3,5,3,0
"1175",2,7,1,4,5,3,1
"1176",2,8,0,1,3,0,0
"1177",2,8,0,2,1,-2,0
"1178",2,8,0,3,2,-3,0
"1179",2,8,0,4,5,2,0
"1180",2,8,0,5,2,-3,-1
"1181",2,9,0,1,2,-2,0
"1182",2,9,0,2,1,-2,0
"1183",2,9,0,3,2,-2,-1
"1184",2,10,1,1,5,3,0
"1185",2,10,1,2,5,3,0
"1186",2,10,1,3,5,3,0
"1187",2,10,1,4,2,-3,1
"1188",2,11,0,1,5,2,0
"1189",2,11,0,2,2,-1,0
"1190",2,11,0,3,2,-2,0
"1191",2,11,0,4,1,-3,-1
"1192",2,12,1,1,2,-2,0
"1193",2,12,1,2,5,3,0
"1194",2,12,1,3,3,0,0
"1195",2,12,1,4,3,0,1
"1196",2,13,0,1,1,-2,0
"1197",2,13,0,2,2,-3,0
"1198",2,13,0,3,2,-3,-1
"1199",2,14,0,1,2,-3,0
"1200",2,14,0,2,5,3,0
"1201",2,14,0,3,2,-3,-1
"1202",2,15,1,1,4,1,0
"1203",2,15,1,2,5,2,0
"1204",2,15,1,3,1,-3,0
"1205",2,15,1,4,4,3,1
"1206",2,16,0,1,1,-3,0
"1207",2,16,0,2,2,-3,0
"1208",2,16,0,3,2,-3,-1
"1209",2,17,1,1,5,3,0
"1210",2,17,1,2,2,-2,0
"1211",2,17,1,3,5,3,0
"1212",2,17,1,4,4,1,0
"1213",2,17,1,5,5,3,0
"1214",2,17,1,6,5,3,1
"1215",2,18,1,1,5,3,0
"1216",2,18,1,2,4,3,0
"1217",2,18,1,3,5,3,0
"1218",2,18,1,4,5,3,1
"1219",2,19,1,1,4,3,0
"1220",2,19,1,2,5,3,0
"1221",2,19,1,3,2,-1,0
"1222",2,19,1,4,5,3,0
"1223",2,19,1,5,4,3,0
"1224",2,19,1,6,5,3,1
"1225",2,20,1,1,5,3,0
"1226",2,20,1,2,5,2,0
"1227",2,20,1,3,2,-2,0
"1228",2,20,1,4,2,-3,0
"1229",2,20,1,5,3,0,0
"1230",2,20,1,6,5,1,0
"1231",2,20,1,7,2,-1,0
"1232",2,20,1,8,5,2,1
"1233",2,21,0,1,2,-3,0
"1234",2,21,0,2,5,3,0
"1235",2,21,0,3,1,-3,0
"1236",2,21,0,4,2,-3,0
"1237",2,21,0,5,2,-3,0
"1238",2,21,0,6,3,0,0
"1239",2,21,0,7,4,1,-1
"1240",2,22,0,1,1,-1,0
"1241",2,22,0,2,2,-3,0
"1242",2,22,0,3,1,-2,0
"1243",2,22,0,4,2,-3,0
"1244",2,22,0,5,2,-3,-1
"1245",2,23,0,1,2,-3,0
"1246",2,23,0,2,2,-2,0
"1247",2,23,0,3,2,-1,0
"1248",2,23,0,4,5,2,0
"1249",2,23,0,5,5,1,0
"1250",2,23,0,6,5,3,-1
"1251",2,24,1,1,5,3,0
"1252",2,24,1,2,1,-2,0
"1253",2,24,1,3,5,3,0
"1254",2,24,1,4,5,3,0
"1255",2,24,1,5,2,-2,0
"1256",2,24,1,6,5,3,0
"1257",2,24,1,7,2,-2,0
"1258",2,24,1,8,5,2,0
"1259",2,24,1,9,2,-1,0
"1260",2,24,1,10,5,2,1
"1261",2,25,1,1,5,3,0
"1262",2,25,1,2,5,3,0
"1263",2,25,1,3,5,3,1
"1264",2,26,0,1,5,1,0
"1265",2,26,0,2,5,1,0
"1266",2,26,0,3,3,0,0
"1267",2,26,0,4,5,1,0
"1268",2,26,0,5,1,-1,0
"1269",2,26,0,6,2,-2,0
"1270",2,26,0,7,2,-3,0
"1271",2,26,0,8,1,-3,-1
"1272",2,27,1,1,5,3,0
"1273",2,27,1,2,5,3,0
"1274",2,27,1,3,5,3,0
"1275",2,27,1,4,5,3,0
"1276",2,27,1,5,4,1,0
"1277",2,27,1,6,4,3,1
"1278",2,28,0,1,5,1,0
"1279",2,28,0,2,2,-3,0
"1280",2,28,0,3,2,-2,0
"1281",2,28,0,4,1,-1,0
"1282",2,28,0,5,5,3,0
"1283",2,28,0,6,2,-2,0
"1284",2,28,0,7,3,0,-1
"1285",2,29,0,1,2,-3,0
"1286",2,29,0,2,2,-3,0
"1287",2,29,0,3,5,3,0
"1288",2,29,0,4,2,-3,0
"1289",2,29,0,5,2,-3,0
"1290",2,29,0,6,2,-3,-1
"1291",2,30,0,1,1,-3,0
"1292",2,30,0,2,1,-3,0
"1293",2,30,0,3,1,-2,0
"1294",2,30,0,4,2,-3,-1
"1295",2,31,0,1,5,3,0
"1296",2,31,0,2,5,2,0
"1297",2,31,0,3,2,-3,0
"1298",2,31,0,4,1,-3,0
"1299",2,31,0,5,2,-3,0
"1300",2,31,0,6,2,-3,-1
"1301",2,32,1,1,4,1,0
"1302",2,32,1,2,4,2,0
"1303",2,32,1,3,5,3,0
"1304",2,32,1,4,5,3,0
"1305",2,32,1,5,5,3,1
"1306",2,33,1,1,5,3,0
"1307",2,33,1,2,4,3,0
"1308",2,33,1,3,5,3,0
"1309",2,33,1,4,4,3,1
"1310",2,34,1,1,5,3,0
"1311",2,34,1,2,2,-1,0
"1312",2,34,1,3,4,2,0
"1313",2,34,1,4,5,3,1
"1314",2,35,1,1,3,0,0
"1315",2,35,1,2,3,0,0
"1316",2,35,1,3,5,3,0
"1317",2,35,1,4,2,-3,0
"1318",2,35,1,5,5,2,0
"1319",2,35,1,6,2,-2,0
"1320",2,35,1,7,3,0,0
"1321",2,35,1,8,3,0,0
"1322",2,35,1,9,4,3,1
"1323",2,36,0,1,3,0,0
"1324",2,36,0,2,3,0,0
"1325",2,36,0,3,3,0,0
"1326",2,36,0,4,3,0,-1
"1327",2,37,0,1,2,-3,0
"1328",2,37,0,2,1,-1,0
"1329",2,37,0,3,1,-1,0
"1330",2,37,0,4,2,-2,-1
"1331",2,38,0,1,2,-1,0
"1332",2,38,0,2,2,-3,-1
"1333",2,39,0,1,5,2,0
"1334",2,39,0,2,5,3,0
"1335",2,39,0,3,2,-2,0
"1336",2,39,0,4,2,-3,0
"1337",2,39,0,5,2,-3,0
"1338",2,39,0,6,3,0,-1
"1339",2,40,1,1,5,3,0
"1340",2,40,1,2,4,3,0
"1341",2,40,1,3,4,3,0
"1342",2,40,1,4,5,3,0
"1343",2,40,1,5,5,2,0
"1344",2,40,1,6,5,2,1
"1345",2,41,0,1,1,-3,0
"1346",2,41,0,2,2,-3,0
"1347",2,41,0,3,1,-3,0
"1348",2,41,0,4,2,-3,0
"1349",2,41,0,5,2,-1,0
"1350",2,41,0,6,2,-3,0
"1351",2,41,0,7,2,-3,0
"1352",2,41,0,8,3,0,0
"1353",2,41,0,9,5,1,0
"1354",2,41,0,10,2,-3,-1
"1355",2,42,0,1,5,3,0
"1356",2,42,0,2,2,-3,0
"1357",2,42,0,3,5,3,0
"1358",2,42,0,4,2,-3,-1
"1359",2,43,0,1,1,-3,0
"1360",2,43,0,2,4,1,0
"1361",2,43,0,3,1,-2,0
"1362",2,43,0,4,5,2,0
"1363",2,43,0,5,2,-2,0
"1364",2,43,0,6,2,-2,0
"1365",2,43,0,7,3,0,0
"1366",2,43,0,8,1,-2,-1
"1367",2,44,1,1,4,1,0
"1368",2,44,1,2,5,1,0
"1369",2,44,1,3,5,2,0
"1370",2,44,1,4,1,-1,0
"1371",2,44,1,5,2,-3,0
"1372",2,44,1,6,2,-3,0
"1373",2,44,1,7,1,-1,0
"1374",2,44,1,8,5,1,0
"1375",2,44,1,9,5,1,0
"1376",2,44,1,10,3,0,1
"1377",2,45,1,1,5,3,0
"1378",2,45,1,2,4,2,0
"1379",2,45,1,3,2,-2,0
"1380",2,45,1,4,4,1,1
"1381",2,46,1,1,2,-1,0
"1382",2,46,1,2,5,1,0
"1383",2,46,1,3,5,2,0
"1384",2,46,1,4,5,1,0
"1385",2,46,1,5,5,2,1
"1386",2,47,0,1,5,3,0
"1387",2,47,0,2,5,3,0
"1388",2,47,0,3,5,3,-1
"1389",2,48,0,1,4,3,0
"1390",2,48,0,2,1,-1,0
"1391",2,48,0,3,5,2,0
"1392",2,48,0,4,1,-3,0
"1393",2,48,0,5,1,-3,-1
"1394",2,49,1,1,5,2,0
"1395",2,49,1,2,5,3,0
"1396",2,49,1,3,5,2,0
"1397",2,49,1,4,5,1,0
"1398",2,49,1,5,5,2,0
"1399",2,49,1,6,4,2,1
"1400",2,50,1,1,4,2,0
"1401",2,50,1,2,5,2,0
"1402",2,50,1,3,5,2,0
"1403",2,50,1,4,5,3,0
"1404",2,50,1,5,5,2,0
"1405",2,50,1,6,5,3,1
"1406",2,51,0,1,1,-3,0
"1407",2,51,0,2,2,-3,0
"1408",2,51,0,3,2,-3,0
"1409",2,51,0,4,2,-3,0
"1410",2,51,0,5,2,-3,0
"1411",2,51,0,6,2,-3,0
"1412",2,51,0,7,2,-3,-1
"1413",2,52,1,1,5,3,0
"1414",2,52,1,2,4,3,0
"1415",2,52,1,3,4,3,1
"1416",2,53,1,1,5,3,0
"1417",2,53,1,2,5,3,0
"1418",2,53,1,3,4,3,0
"1419",2,53,1,4,4,3,0
"1420",2,53,1,5,4,3,1
"1421",2,54,0,1,2,-3,0
"1422",2,54,0,2,2,-3,0
"1423",2,54,0,3,1,-3,0
"1424",2,54,0,4,2,-3,-1
"1425",2,55,1,1,4,1,0
"1426",2,55,1,2,5,2,1
"1427",2,56,1,1,5,3,0
"1428",2,56,1,2,2,-3,0
"1429",2,56,1,3,4,1,0
"1430",2,56,1,4,4,2,0
"1431",2,56,1,5,5,3,1
"1432",2,57,1,1,5,1,0
"1433",2,57,1,2,5,1,0
"1434",2,57,1,3,2,-2,0
"1435",2,57,1,4,3,0,0
"1436",2,57,1,5,5,3,1
"1437",2,58,1,1,3,0,0
"1438",2,58,1,2,5,3,0
"1439",2,58,1,3,2,-3,0
"1440",2,58,1,4,2,-3,0
"1441",2,58,1,5,2,-3,1
"1442",2,59,0,1,5,3,0
"1443",2,59,0,2,2,-3,0
"1444",2,59,0,3,2,-3,0
"1445",2,59,0,4,5,3,-1
"1446",2,60,0,1,2,-2,0
"1447",2,60,0,2,3,0,-1
"1448",2,61,1,1,3,0,0
"1449",2,61,1,2,5,1,0
"1450",2,61,1,3,5,1,0
"1451",2,61,1,4,5,2,1
"1452",2,62,1,1,5,3,0
"1453",2,62,1,2,4,3,0
"1454",2,62,1,3,3,0,0
"1455",2,62,1,4,4,1,0
"1456",2,62,1,5,4,2,0
"1457",2,62,1,6,3,0,1
"1458",2,63,1,1,3,0,0
"1459",2,63,1,2,5,3,0
"1460",2,63,1,3,2,-2,0
"1461",2,63,1,4,4,2,0
"1462",2,63,1,5,5,3,0
"1463",2,63,1,6,5,3,1
"1464",2,64,1,1,2,-2,0
"1465",2,64,1,2,4,3,0
"1466",2,64,1,3,4,2,0
"1467",2,64,1,4,5,3,0
"1468",2,64,1,5,5,3,0
"1469",2,64,1,6,5,3,1
"1470",2,65,1,1,3,0,0
"1471",2,65,1,2,5,1,0
"1472",2,65,1,3,5,2,0
"1473",2,65,1,4,5,1,0
"1474",2,65,1,5,4,3,1
"1475",2,66,1,1,5,3,0
"1476",2,66,1,2,3,0,0
"1477",2,66,1,3,2,-2,0
"1478",2,66,1,4,2,-3,0
"1479",2,66,1,5,5,3,0
"1480",2,66,1,6,5,3,1
"1481",2,67,1,1,1,-3,0
"1482",2,67,1,2,1,-3,0
"1483",2,67,1,3,2,-2,0
"1484",2,67,1,4,2,-2,0
"1485",2,67,1,5,2,-1,1
"1486",2,68,0,1,2,-3,0
"1487",2,68,0,2,2,-3,0
"1488",2,68,0,3,2,-2,0
"1489",2,68,0,4,1,-3,0
"1490",2,68,0,5,2,-3,0
"1491",2,68,0,6,2,-1,0
"1492",2,68,0,7,2,-3,-1
"1493",2,69,0,1,5,3,0
"1494",2,69,0,2,2,-3,0
"1495",2,69,0,3,4,2,0
"1496",2,69,0,4,5,2,0
"1497",2,69,0,5,4,2,0
"1498",2,69,0,6,4,2,0
"1499",2,69,0,7,2,-2,0
"1500",2,69,0,8,1,-2,-1
"1501",2,70,1,1,4,3,0
"1502",2,70,1,2,5,3,0
"1503",2,70,1,3,4,1,0
"1504",2,70,1,4,5,3,0
"1505",2,70,1,5,2,-3,1
"1506",2,71,1,1,2,-3,0
"1507",2,71,1,2,5,3,0
"1508",2,71,1,3,2,-2,0
"1509",2,71,1,4,5,2,0
"1510",2,71,1,5,4,2,0
"1511",2,71,1,6,5,3,1
"1512",2,72,0,1,2,-3,0
"1513",2,72,0,2,3,0,0
"1514",2,72,0,3,1,-1,0
"1515",2,72,0,4,2,-3,0
"1516",2,72,0,5,2,-3,-1
"1517",2,73,0,1,2,-3,-1
"1518",2,74,0,1,5,3,0
"1519",2,74,0,2,4,3,0
"1520",2,74,0,3,1,-3,0
"1521",2,74,0,4,1,-1,-1
"1522",2,75,1,1,1,-1,0
"1523",2,75,1,2,4,2,1
"1524",2,76,1,1,5,2,0
"1525",2,76,1,2,5,3,0
"1526",2,76,1,3,4,1,0
"1527",2,76,1,4,5,2,0
"1528",2,76,1,5,2,-3,0
"1529",2,76,1,6,5,3,1
"1530",2,77,0,1,5,3,0
"1531",2,77,0,2,5,1,0
"1532",2,77,0,3,2,-2,0
"1533",2,77,0,4,2,-3,-1
"1534",2,78,1,1,5,3,0
"1535",2,78,1,2,5,3,0
"1536",2,78,1,3,4,3,0
"1537",2,78,1,4,5,3,1
"1538",2,79,0,1,2,-3,-1
"1539",2,80,0,1,3,0,0
"1540",2,80,0,2,1,-1,0
"1541",2,80,0,3,2,-2,0
"1542",2,80,0,4,2,-3,0
"1543",2,80,0,5,2,-3,0
"1544",2,80,0,6,2,-3,0
"1545",2,80,0,7,5,2,0
"1546",2,80,0,8,2,-2,-1
"1547",2,81,0,1,3,0,0
"1548",2,81,0,2,2,-3,0
"1549",2,81,0,3,3,0,0
"1550",2,81,0,4,2,-3,0
"1551",2,81,0,5,2,-3,0
"1552",2,81,0,6,2,-3,0
"1553",2,81,0,7,2,-3,0
"1554",2,81,0,8,3,0,0
"1555",2,81,0,9,3,0,0
"1556",2,81,0,10,2,-3,-1
"1557",2,82,0,1,1,-2,0
"1558",2,82,0,2,2,-3,0
"1559",2,82,0,3,4,1,0
"1560",2,82,0,4,2,-3,-1
"1561",2,83,1,1,5,3,0
